 mn7 import file
m	dy	h	G_Gh	Ta	Td
 12	 337	 12	33	9.4	5.8
 12	 337	 13	36	10.0	6.2
 12	 337	 14	32	10.2	6.9
 12	 337	 15	23	10.4	5.9
 12	 337	 16	12	10.2	6.8
 12	 337	 17	1	9.8	7.2
 12	 337	 18	0	9.7	7.5
 12	 337	 19	0	9.8	8.5
 12	 337	 20	0	9.8	8.3
 12	 337	 21	0	9.8	8.0
 12	 337	 22	0	9.7	6.5
 12	 337	 23	0	9.8	6.3
 12	 337	 24	0	9.3	7.1
 12	 338	 1	0	9.2	7.4
 12	 338	 2	0	8.6	7.1
 12	 338	 3	0	8.1	5.9
 12	 338	 4	0	7.8	5.6
 12	 338	 5	0	7.5	5.4
 12	 338	 6	0	7.2	6.0
 12	 338	 7	0	6.9	6.2
 12	 338	 8	0	6.7	6.1
 12	 338	 9	1	6.8	6.4
 12	 338	 10	38	7.5	6.6
 12	 338	 11	82	8.3	5.0
 12	 338	 12	122	9.2	4.7
 12	 338	 13	128	9.7	4.1
 12	 338	 14	119	10.0	3.9
 12	 338	 15	88	10.0	3.8
 12	 338	 16	44	9.6	4.2
 12	 338	 17	1	9.0	3.4
 12	 338	 18	0	8.4	3.4
 12	 338	 19	0	7.8	3.1
 12	 338	 20	0	7.2	2.4
 12	 338	 21	0	6.6	2.1
 12	 338	 22	0	6.0	2.6
 12	 338	 23	0	5.4	2.1
 12	 338	 24	0	4.8	1.4
 12	 339	 1	0	4.1	1.8
 12	 339	 2	0	3.5	0.6
 12	 339	 3	0	2.8	0.3
 12	 339	 4	0	2.4	0.0
 12	 339	 5	0	2.1	0.6
 12	 339	 6	0	1.7	-1.3
 12	 339	 7	0	1.5	-1.2
 12	 339	 8	0	1.2	-0.9
 12	 339	 9	2	1.2	-0.3
 12	 339	 10	79	3.2	1.0
 12	 339	 11	154	5.1	0.7
 12	 339	 12	238	7.0	0.8
 12	 339	 13	258	8.4	1.6
 12	 339	 14	235	9.1	1.7
 12	 339	 15	191	9.3	1.1
 12	 339	 16	97	8.5	1.6
 12	 339	 17	7	7.0	1.5
 12	 339	 18	0	6.7	2.2
 12	 339	 19	0	6.3	3.1
 12	 339	 20	0	6.0	3.6
 12	 339	 21	0	5.6	3.9
 12	 339	 22	0	5.2	3.8
 12	 339	 23	0	4.9	3.3
 12	 339	 24	0	4.5	3.8
 12	 340	 1	0	4.4	3.8
 12	 340	 2	0	4.2	4.0
 12	 340	 3	0	4.0	3.8
 12	 340	 4	0	3.9	3.9
 12	 340	 5	0	3.8	3.8
 12	 340	 6	0	3.7	3.7
 12	 340	 7	0	3.7	3.7
 12	 340	 8	0	3.6	3.6
 12	 340	 9	1	3.6	3.6
 12	 340	 10	15	4.0	3.4
 12	 340	 11	33	4.3	3.7
 12	 340	 12	49	4.6	4.0
 12	 340	 13	50	4.6	4.3
 12	 340	 14	48	5.1	4.1
 12	 340	 15	32	5.1	3.9
 12	 340	 16	17	4.9	2.8
 12	 340	 17	1	4.7	2.9
 12	 340	 18	0	4.5	2.9
 12	 340	 19	0	4.2	2.5
 12	 340	 20	0	4.0	2.4
 12	 340	 21	0	3.8	1.8
 12	 340	 22	0	3.5	1.5
 12	 340	 23	0	3.3	0.9
 12	 340	 24	0	3.1	-0.1
 12	 341	 1	0	2.6	0.1
 12	 341	 2	0	2.1	-0.9
 12	 341	 3	0	1.5	-0.3
 12	 341	 4	0	1.3	-0.7
 12	 341	 5	0	1.0	-1.2
 12	 341	 6	0	0.7	-1.9
 12	 341	 7	0	0.5	-0.5
 12	 341	 8	0	0.3	0.3
 12	 341	 9	1	0.3	0.3
 12	 341	 10	70	2.0	2.0
 12	 341	 11	156	4.1	3.2
 12	 341	 12	219	5.9	2.9
 12	 341	 13	228	7.0	3.8
 12	 341	 14	213	7.7	2.7
 12	 341	 15	159	7.7	2.3
 12	 341	 16	74	6.8	1.4
 12	 341	 17	1	5.4	1.7
 12	 341	 18	0	5.3	2.2
 12	 341	 19	0	5.1	2.3
 12	 341	 20	0	5.0	2.3
 12	 341	 21	0	4.8	3.0
 12	 341	 22	0	4.7	2.9
 12	 341	 23	0	4.5	3.6
 12	 341	 24	0	4.4	3.1
 12	 342	 1	0	4.4	2.3
 12	 342	 2	0	4.5	2.9
 12	 342	 3	0	4.5	4.1
 12	 342	 4	0	4.5	3.9
 12	 342	 5	0	4.6	4.1
 12	 342	 6	0	4.6	4.6
 12	 342	 7	0	4.6	4.3
 12	 342	 8	0	4.6	4.0
 12	 342	 9	1	4.7	4.4
 12	 342	 10	10	5.0	4.1
 12	 342	 11	22	5.4	3.7
 12	 342	 12	32	5.8	3.5
 12	 342	 13	34	6.0	3.1
 12	 342	 14	33	6.2	2.6
 12	 342	 15	26	6.2	2.8
 12	 342	 16	13	6.1	2.7
 12	 342	 17	1	5.9	2.3
 12	 342	 18	0	5.8	2.1
 12	 342	 19	0	5.6	2.8
 12	 342	 20	0	5.5	3.1
 12	 342	 21	0	5.4	3.0
 12	 342	 22	0	5.2	2.4
 12	 342	 23	0	4.7	3.4
 12	 342	 24	0	4.9	2.8
 12	 343	 1	0	4.7	2.9
 12	 343	 2	0	4.2	2.6
 12	 343	 3	0	3.9	2.2
 12	 343	 4	0	3.8	2.5
 12	 343	 5	0	3.6	2.0
 12	 343	 6	0	3.4	1.6
 12	 343	 7	0	3.2	2.1
 12	 343	 8	0	3.1	2.4
 12	 343	 9	1	3.0	2.5
 12	 343	 10	9	3.1	1.8
 12	 343	 11	20	3.1	1.3
 12	 343	 12	27	3.0	0.8
 12	 343	 13	27	3.1	1.5
 12	 343	 14	27	3.0	1.0
 12	 343	 15	20	3.0	1.1
 12	 343	 16	10	2.9	0.5
 12	 343	 17	1	2.9	0.2
 12	 343	 18	0	2.7	0.0
 12	 343	 19	0	2.6	0.8
 12	 343	 20	0	1.8	1.5
 12	 343	 21	0	2.1	0.6
 12	 343	 22	0	1.8	0.7
 12	 343	 23	0	1.9	0.2
 12	 343	 24	0	1.7	0.4
 12	 344	 1	0	1.7	0.7
 12	 344	 2	0	1.7	0.7
 12	 344	 3	0	1.8	-0.1
 12	 344	 4	0	1.8	-0.1
 12	 344	 5	0	1.9	0.5
 12	 344	 6	0	1.9	0.9
 12	 344	 7	0	1.9	0.3
 12	 344	 8	0	2.0	0.1
 12	 344	 9	0	2.1	-2.3
 12	 344	 10	24	2.8	-2.1
 12	 344	 11	57	3.8	-2.4
 12	 344	 12	83	4.6	-2.2
 12	 344	 13	92	5.3	-2.3
 12	 344	 14	84	5.7	-1.9
 12	 344	 15	60	5.8	-2.3
 12	 344	 16	29	5.5	-2.1
 12	 344	 17	1	4.9	-2.0
 12	 344	 18	0	4.6	-2.4
 12	 344	 19	0	4.3	-1.9
 12	 344	 20	0	3.9	0.6
 12	 344	 21	0	3.7	1.1
 12	 344	 22	0	3.1	0.6
 12	 344	 23	0	3.0	0.5
 12	 344	 24	0	2.7	0.2
 12	 345	 1	0	2.3	-0.2
 12	 345	 2	0	1.7	-0.5
 12	 345	 3	0	1.1	-0.4
 12	 345	 4	0	0.7	0.3
 12	 345	 5	0	0.4	-0.2
 12	 345	 6	0	0.0	-0.5
 12	 345	 7	0	-0.2	-0.9
 12	 345	 8	0	-0.5	-1.1
 12	 345	 9	0	-0.6	-2.4
 12	 345	 10	23	-0.3	-1.9
 12	 345	 11	52	0.1	-1.3
 12	 345	 12	66	0.3	-2.1
 12	 345	 13	71	0.5	-2.1
 12	 345	 14	64	0.5	-2.3
 12	 345	 15	59	0.5	-2.1
 12	 345	 16	40	0.3	-2.3
 12	 345	 17	2	-0.1	-1.8
 12	 345	 18	0	0.1	-1.7
 12	 345	 19	0	0.3	-1.2
 12	 345	 20	0	0.4	-1.1
 12	 345	 21	0	0.4	-0.4
 12	 345	 22	0	0.9	-0.2
 12	 345	 23	0	1.1	0.3
 12	 345	 24	0	1.3	0.9
 12	 346	 1	0	1.6	0.9
 12	 346	 2	0	2.1	0.9
 12	 346	 3	0	2.5	0.9
 12	 346	 4	0	2.8	1.7
 12	 346	 5	0	3.0	2.6
 12	 346	 6	0	3.2	2.6
 12	 346	 7	0	3.5	3.2
 12	 346	 8	0	3.7	3.1
 12	 346	 9	0	3.9	2.8
 12	 346	 10	14	4.5	2.6
 12	 346	 11	19	5.0	1.7
 12	 346	 12	16	5.2	1.9
 12	 346	 13	39	5.7	2.4
 12	 346	 14	173	8.0	4.6
 12	 346	 15	129	9.1	1.2
 12	 346	 16	59	9.2	0.0
 12	 346	 17	2	8.5	-0.9
 12	 346	 18	0	8.2	-1.2
 12	 346	 19	0	7.9	-1.1
 12	 346	 20	0	7.7	-1.4
 12	 346	 21	0	7.4	-1.7
 12	 346	 22	0	7.1	-2.2
 12	 346	 23	0	6.8	-2.6
 12	 346	 24	0	6.5	-3.0
 12	 347	 1	0	5.6	-2.4
 12	 347	 2	0	4.5	-2.3
 12	 347	 3	0	3.4	-1.4
 12	 347	 4	0	2.8	-1.2
 12	 347	 5	0	2.2	-0.7
 12	 347	 6	0	1.5	-0.6
 12	 347	 7	0	1.1	-0.6
 12	 347	 8	0	0.6	-1.0
 12	 347	 9	1	0.5	-0.1
 12	 347	 10	31	0.9	0.6
 12	 347	 11	80	1.6	1.2
 12	 347	 12	164	2.7	2.0
 12	 347	 13	173	3.4	2.0
 12	 347	 14	180	3.9	2.5
 12	 347	 15	172	4.1	1.8
 12	 347	 16	87	3.7	1.7
 12	 347	 17	6	2.8	1.3
 12	 347	 18	0	2.8	1.4
 12	 347	 19	0	2.8	2.0
 12	 347	 20	0	2.9	2.1
 12	 347	 21	0	2.9	2.9
 12	 347	 22	0	2.9	2.8
 12	 347	 23	0	2.9	2.3
 12	 347	 24	0	3.0	2.6
 12	 348	 1	0	3.4	1.9
 12	 348	 2	0	3.9	2.3
 12	 348	 3	0	4.5	2.5
 12	 348	 4	0	4.8	3.0
 12	 348	 5	0	5.1	3.3
 12	 348	 6	0	5.4	4.4
 12	 348	 7	0	5.6	4.3
 12	 348	 8	0	5.9	4.3
 12	 348	 9	0	6.0	4.5
 12	 348	 10	8	6.6	4.8
 12	 348	 11	19	7.2	5.7
 12	 348	 12	27	7.9	5.5
 12	 348	 13	30	8.4	5.4
 12	 348	 14	29	8.8	6.4
 12	 348	 15	20	8.8	6.9
 12	 348	 16	10	8.7	7.1
 12	 348	 17	1	8.4	7.4
 12	 348	 18	0	8.4	7.6
 12	 348	 19	0	8.5	7.1
 12	 348	 20	0	8.5	6.5
 12	 348	 21	0	8.0	7.1
 12	 348	 22	0	8.4	6.5
 12	 348	 23	0	8.3	7.5
 12	 348	 24	0	8.6	7.4
 12	 349	 1	0	8.2	6.7
 12	 349	 2	0	7.9	7.4
 12	 349	 3	0	7.5	6.4
 12	 349	 4	0	7.3	6.1
 12	 349	 5	0	7.1	6.0
 12	 349	 6	0	7.0	6.1
 12	 349	 7	0	6.8	6.2
 12	 349	 8	0	6.7	6.3
 12	 349	 9	0	6.6	6.3
 12	 349	 10	6	6.7	6.4
 12	 349	 11	17	6.9	6.3
 12	 349	 12	19	7.0	5.7
 12	 349	 13	19	7.0	6.1
 12	 349	 14	135	7.9	6.4
 12	 349	 15	101	8.3	6.4
 12	 349	 16	52	8.3	5.7
 12	 349	 17	2	7.9	6.1
 12	 349	 18	0	7.9	6.8
 12	 349	 19	0	7.8	6.0
 12	 349	 20	0	7.8	5.6
 12	 349	 21	0	7.7	6.1
 12	 349	 22	0	7.7	6.7
 12	 349	 23	0	7.4	7.0
 12	 349	 24	0	7.6	7.3
 12	 350	 1	0	7.7	7.4
 12	 350	 2	0	7.9	7.6
 12	 350	 3	0	8.1	7.6
 12	 350	 4	0	8.3	7.4
 12	 350	 5	0	8.4	7.2
 12	 350	 6	0	8.6	8.1
 12	 350	 7	0	8.6	6.9
 12	 350	 8	0	8.8	7.1
 12	 350	 9	0	8.9	7.5
 12	 350	 10	10	9.3	7.6
 12	 350	 11	28	10.0	6.9
 12	 350	 12	31	10.4	6.9
 12	 350	 13	40	10.8	5.7
 12	 350	 14	188	12.8	5.5
 12	 350	 15	129	12.6	4.4
 12	 350	 16	63	12.6	2.9
 12	 350	 17	1	13.1	3.1
 12	 350	 18	0	12.7	3.6
 12	 350	 19	0	12.3	4.1
 12	 350	 20	0	12.0	4.2
 12	 350	 21	0	11.6	3.7
 12	 350	 22	0	11.2	4.3
 12	 350	 23	0	10.9	3.9
 12	 350	 24	0	10.5	4.0
 12	 351	 1	0	9.8	4.3
 12	 351	 2	0	8.9	4.3
 12	 351	 3	0	8.1	4.6
 12	 351	 4	0	7.6	3.4
 12	 351	 5	0	7.1	3.7
 12	 351	 6	0	6.6	2.7
 12	 351	 7	0	6.2	2.8
 12	 351	 8	0	5.8	3.0
 12	 351	 9	0	5.7	3.3
 12	 351	 10	30	6.0	3.6
 12	 351	 11	66	6.4	3.7
 12	 351	 12	95	6.8	3.8
 12	 351	 13	108	7.0	3.8
 12	 351	 14	100	7.1	4.0
 12	 351	 15	74	7.0	4.1
 12	 351	 16	39	6.7	3.5
 12	 351	 17	1	6.2	3.5
 12	 351	 18	0	6.2	3.4
 12	 351	 19	0	6.2	4.1
 12	 351	 20	0	6.3	4.7
 12	 351	 21	0	6.3	4.9
 12	 351	 22	0	6.3	4.8
 12	 351	 23	0	6.3	5.3
 12	 351	 24	0	6.4	5.9
 12	 352	 1	0	6.7	5.7
 12	 352	 2	0	7.2	6.1
 12	 352	 3	0	7.8	6.4
 12	 352	 4	0	8.1	6.9
 12	 352	 5	0	8.4	6.5
 12	 352	 6	0	8.7	6.6
 12	 352	 7	0	9.0	6.9
 12	 352	 8	0	9.2	7.0
 12	 352	 9	0	9.4	7.6
 12	 352	 10	31	10.5	6.4
 12	 352	 11	58	11.6	6.6
 12	 352	 12	90	12.8	7.9
 12	 352	 13	99	13.6	7.3
 12	 352	 14	61	12.6	9.0
 12	 352	 15	112	12.6	7.7
 12	 352	 16	60	12.6	8.7
 12	 352	 17	5	12.6	8.5
 12	 352	 18	0	12.6	8.0
 12	 352	 19	0	13.6	8.0
 12	 352	 20	0	13.4	6.9
 12	 352	 21	0	13.3	7.4
 12	 352	 22	0	13.1	7.1
 12	 352	 23	0	13.0	7.6
 12	 352	 24	0	12.8	6.7
 12	 353	 1	0	12.1	6.1
 12	 353	 2	0	11.4	5.8
 12	 353	 3	0	10.6	6.1
 12	 353	 4	0	10.2	6.8
