datum,uur,temp,rv,dampdruk,zonnestraling,regen_TB,wind_9m,wind_dir,wind_hor,wind_dir,wind_2m,wind_4m,wind_6m,regen_TB
11/01/2014,7,5.4,95.1,854.8,-0.0005,0,1.7,,2.05,216.24,0.92,1.19,1.4,0
11/01/2014,8,5.6,94.9,861.9,0.0001,0,1.6,,1.97,218.22,0.85,1.08,1.28,0
11/01/2014,9,5.8,94.6,874.4,0.0218,0,1.7,,2.06,224.21,0.79,1.05,1.3,0
11/01/2014,10,6.4,92.1,887.2,0.1092,0,2.3,,2.45,229.69,1.06,1.37,1.67,0
11/01/2014,11,7.2,89.5,909.3,0.1296,0,2.5,,2.78,227.88,1.32,1.62,1.93,0
11/01/2014,12,7.7,87.3,920.5,0.0939,0,2.5,,2.41,236.1,1.01,1.37,1.67,0
11/01/2014,13,7.2,92.3,937.2,0.0486,0,2.9,,2.57,246.52,1.01,1.41,1.78,0.1
11/01/2014,14,7.8,89.7,948.9,0.0981,0,3.6,,3.08,261.4,1.35,1.96,2.37,0
11/01/2014,15,8.6,81.8,913.4,0.1486,0,3.6,,3.01,268.23,1.35,1.97,2.38,0
11/01/2014,16,8.1,77.7,839.0,0.0264,0,3.2,,2.86,282.42,1.33,2,2.37,0
11/01/2014,17,6.9,78.1,776.7,-0.0027,0,1.2,,1.49,248.4,0.35,0.65,0.85,0
11/01/2014,18,5.8,81.6,754.8,-0.0034,0,0.8,,1.26,214.64,0.05,0.35,0.55,0
11/01/2014,19,3.3,92.2,714.6,-0.0033,0,0.5,,0.9,213.43,0.02,0.08,0.16,0
11/01/2014,20,1.8,97.6,679.4,-0.0027,0,0.6,,0.92,225.73,0.02,0.21,0.33,0
11/01/2014,21,1.3,98.3,659.6,-0.0021,0,0.5,,0.86,225.78,0.03,0.21,0.31,0
11/01/2014,22,0.8,99.0,639.8,-0.0021,0,0.5,,0.94,225.59,0,0.15,0.28,0
11/01/2014,23,1.4,98.9,667.0,-0.0003,0,0.7,,1.15,222.49,0.15,0.32,0.42,0
12/01/2014,0,1.2,98.9,660.0,-0.0027,0,0.7,,1.14,226.79,0.08,0.32,0.51,0
12/01/2014,1,0.7,99.0,636.6,-0.0028,0,0.5,,1,218.67,0.04,0.13,0.25,0
12/01/2014,2,0.1,99.4,609.7,-0.0027,0,0.5,,0.95,216.77,0,0.02,0.07,0
12/01/2014,3,-0.2,99.3,596.0,-0.0027,0,0.5,,0.95,218.47,0,0.09,0.22,0
12/01/2014,4,-0.7,99.4,577.8,-0.0026,0,0.4,,0.85,213.56,0,0.03,0.09,0
12/01/2014,5,-0.9,99.5,568.5,-0.0022,0,0.1,,0.56,197.13,0,0.01,0,0
12/01/2014,6,-1.3,99.5,554.1,-0.0017,0,0.0,,0.44,195.09,0,0.02,0.01,0
12/01/2014,7,-1.6,99.5,539.8,-0.0031,0,0.4,,0.72,221.63,0,0,0,0
12/01/2014,8,-2.1,99.5,519.6,-0.0009,0,0.3,,0.66,224.6,0.02,0.08,0.1,0
12/01/2014,9,-2.3,99.5,514.0,0.0377,0,0.3,,0.68,220.23,0.01,0.09,0.16,0
12/01/2014,10,-0.5,99.3,583.4,0.1596,0,0.1,,0.39,215.64,0,0.02,0.04,0
12/01/2014,11,1.8,97.6,681.4,0.255,0,0.3,,0.51,219.07,0.09,0.16,0.16,0
12/01/2014,12,5.6,77.2,695.6,0.2923,0,1.3,,1.39,148.76,0.63,0.83,0.92,0
12/01/2014,13,6.5,66.7,647.0,0.2727,0,1.7,,1.85,141.47,0.91,1.14,1.28,0
12/01/2014,14,6.2,72.9,691.5,0.2192,0,2.3,,2.62,109.76,1.47,1.7,1.93,0
12/01/2014,15,6.1,72.0,677.1,0.1309,0,1.7,,2.04,120.39,1.09,1.33,1.5,0
12/01/2014,16,5.7,70.7,645.1,0.0338,0,1.3,,1.55,123.72,0.7,0.92,1.08,0
12/01/2014,17,4.5,75.2,634.6,-0.0025,0,1.2,,1.49,117.08,0.6,0.8,0.94,0
12/01/2014,18,3.7,78.3,624.6,-0.0026,0,1.0,,1.23,112.08,0.37,0.56,0.71,0
12/01/2014,19,3.2,78.6,603.7,-0.002,0,1.2,,1.37,115.51,0.53,0.7,0.84,0
12/01/2014,20,2.9,78.9,591.9,-0.0016,0,0.7,,0.89,113.08,0.22,0.36,0.44,0
12/01/2014,21,3.8,77.4,619.6,-0.0011,0,1.0,,1.41,188.45,0.54,0.74,0.88,0
12/01/2014,22,4.1,79.8,652.0,-0.0023,0,1.7,,2.12,201.65,1.01,1.27,1.49,0
12/01/2014,23,3.9,85.0,688.0,-0.0019,0,2.2,,2.5,202.92,1.31,1.65,1.9,0
13/01/2014,0,4.4,89.9,754.4,-0.0018,0,2.3,,2.9,196.77,1.5,1.85,2.15,0
13/01/2014,1,5.4,90.9,817.7,-0.0015,0,2.5,,3.05,195.23,1.62,1.96,2.31,0
13/01/2014,2,6.3,90.2,861.1,-0.0013,0,3.2,,3.55,211.38,1.88,2.35,2.73,0
13/01/2014,3,6.9,89.7,892.0,-0.0017,0,2.9,,3.28,210.93,1.78,2.2,2.53,0
13/01/2014,4,7.4,89.8,924.6,-0.0006,0,3.4,,3.7,209.14,2.02,2.48,2.84,0
13/01/2014,5,8.0,89.5,958.4,-0.0014,0,3.4,,3.73,216.03,2.02,2.48,2.84,0
13/01/2014,6,8.4,87.8,971.3,-0.0017,0,3.4,,3.74,220.22,2.04,2.49,2.87,0
13/01/2014,7,8.0,89.8,961.4,-0.0032,0,2.3,,2.59,216.75,1.22,1.53,1.8,0
13/01/2014,8,7.5,91.3,947.7,-0.0012,0,2.2,,2.53,219.35,1.12,1.48,1.79,0
13/01/2014,9,7.3,92.6,950.1,0.024,0,2.5,,2.89,211.77,1.46,1.81,2.1,0
13/01/2014,10,7.9,90.4,963.4,0.1589,0,2.6,,2.92,218.29,1.55,1.92,2.18,0
13/01/2014,11,9.0,85.4,982.3,0.2053,0,2.7,,2.88,224.95,1.53,1.87,2.17,0
13/01/2014,12,9.2,83.3,966.4,0.1706,0,2.4,,2.57,228.8,1.26,1.54,1.82,0
13/01/2014,13,9.4,81.7,961.1,0.1787,0,2.2,,2.51,217.01,1.28,1.58,1.81,0
13/01/2014,14,9.7,79.7,959.3,0.1631,0,3.0,,3.28,203.93,1.77,2.15,2.49,0
13/01/2014,15,9.7,77.1,927.5,0.1282,0,2.9,,3.1,209.76,1.73,2.08,2.36,0
13/01/2014,16,9.1,77.9,897.3,0.033,0,2.2,,2.66,206.5,1.3,1.64,1.92,0
13/01/2014,17,7.9,83.6,892.1,-0.0027,0,1.0,,1.47,209.23,0.58,0.75,0.84,0
13/01/2014,18,6.1,91.9,865.2,-0.0029,0,0.2,,0.52,183.94,0.08,0.17,0.05,0
13/01/2014,19,6.4,91.2,879.2,-0.002,0,1.0,,1.4,178.33,0.19,0.46,0.63,0
13/01/2014,20,6.5,90.6,875.3,-0.0028,0,1.2,,1.83,190,0.63,0.88,1.12,0
13/01/2014,21,6.3,91.6,875.5,-0.0033,0,1.1,,1.71,192.78,0.56,0.83,0.99,0
13/01/2014,22,6.5,91.7,885.3,-0.0035,0,1.4,,2.04,190.69,0.7,1.1,1.29,0
13/01/2014,23,6.5,90.8,876.7,-0.0039,0,1.5,,2.21,190.32,1.02,1.28,1.52,0
14/01/2014,0,6.3,92.4,884.3,-0.0034,0,1.2,,1.86,184.21,0.69,1.06,1.22,0
14/01/2014,1,6.3,92.1,878.8,-0.0031,0,1.2,,1.83,182.85,0.66,0.95,1.13,0
14/01/2014,2,6.3,92.3,878.7,-0.0027,0,1.4,,1.82,163.95,0.58,0.89,1.09,0
14/01/2014,3,6.1,92.2,868.1,-0.0029,0,1.3,,1.82,165.35,0.73,0.95,1.15,0
14/01/2014,4,5.7,92.1,845.2,-0.0028,0,1.0,,1.4,142.97,0.2,0.65,0.81,0
14/01/2014,5,5.2,93.7,827.5,-0.002,0,0.9,,1.19,135.37,0.09,0.53,0.65,0
14/01/2014,6,5.6,91.3,831.4,-0.0019,0,1.6,,1.67,137.79,0.76,1.03,1.18,0
14/01/2014,7,6.1,89.5,845.5,-0.0023,0,1.8,,1.89,135.15,1.02,1.22,1.41,0
14/01/2014,8,6.3,89.1,850.9,-0.0003,0,1.8,,1.91,142.47,0.99,1.23,1.39,0
14/01/2014,9,6.6,90.2,879.1,0.0175,0,1.6,,1.89,151.15,0.9,1.08,1.24,0
14/01/2014,10,7.0,89.2,890.9,0.0486,0,1.8,,2.05,158.12,1.01,1.24,1.44,0
14/01/2014,11,7.1,90.5,912.4,0.0804,0.2,1.6,,2.31,169.97,1.19,1.4,1.61,0.1
14/01/2014,12,7.1,90.0,908.8,0.077,0,1.6,,2.05,173.44,0.97,1.16,1.38,0.1
14/01/2014,13,7.6,85.2,887.7,0.0894,0,1.8,,2.46,181.01,1.4,1.61,1.82,0
14/01/2014,14,7.9,82.2,877.5,0.0857,0,1.9,,2.32,194.79,1.17,1.44,1.66,0
14/01/2014,15,7.3,86.2,880.8,0.0279,0,2.2,,2.33,232.29,1.02,1.32,1.56,0
14/01/2014,16,6.5,91.2,882.5,0.0122,0,1.5,,1.58,239.18,0.49,0.75,0.93,0
14/01/2014,17,6.1,95.7,902.8,-0.0002,0.2,1.8,,1.74,238.86,0.58,0.88,1.1,0.2
14/01/2014,18,6.1,90.4,851.8,-0.0002,0,2.7,,2.36,257.63,0.89,1.37,1.72,0
14/01/2014,19,6.0,88.6,828.2,-0.0001,0,2.0,,1.98,238.5,0.68,0.99,1.26,0
14/01/2014,20,5.7,89.4,818.1,-0.001,0,1.7,,1.93,229.64,0.76,0.97,1.19,0
14/01/2014,21,5.5,88.8,799.8,-0.0015,0,1.6,,1.97,221.77,0.82,1.07,1.27,0
14/01/2014,22,5.2,88.6,781.5,-0.0017,0,1.5,,1.88,222.99,0.72,0.97,1.18,0
14/01/2014,23,4.6,89.6,758.1,-0.0027,0,1.5,,1.86,218.86,0.71,0.96,1.19,0
15/01/2014,0,3.8,92.1,739.2,-0.003,0,1.7,,2.19,208.94,0.95,1.23,1.46,0
15/01/2014,1,3.3,92.7,715.1,-0.0031,0,1.4,,1.89,212.78,0.67,0.93,1.17,0
15/01/2014,2,2.9,93.1,698.4,-0.0018,0,0.9,,1.39,212.61,0.32,0.54,0.63,0
15/01/2014,3,3.3,89.9,697.5,-0.0009,0,1.1,,1.55,198.5,0.57,0.78,0.94,0
15/01/2014,4,3.8,85.8,688.2,-0.0013,0,1.3,,1.77,193.48,0.75,0.97,1.15,0
15/01/2014,5,3.9,85.0,686.7,-0.0007,0,1.1,,1.55,169.47,0.67,0.81,0.96,0
15/01/2014,6,4.4,82.8,694.4,-0.0004,0,1.7,,2.27,191.21,1.14,1.39,1.61,0
15/01/2014,7,4.6,85.7,725.8,-0.0015,0,2.7,,3.14,202.51,1.72,2.09,2.39,0.1
15/01/2014,8,4.0,91.3,743.8,0.0009,0,3.2,,3.67,189.68,2.18,2.55,2.88,0.6
15/01/2014,9,4.0,92.4,748.9,0.0216,0.4,3.1,,3.63,193.19,2.09,2.51,2.85,0.3
15/01/2014,10,4.2,93.9,775.2,0.0499,0,3.4,,3.77,200.17,2.12,2.57,2.96,0.4
15/01/2014,11,4.7,93.6,800.5,0.0661,0.2,3.7,,4.05,199.37,2.34,2.83,3.2,0.5
15/01/2014,12,5.0,95.5,835.7,0.0911,0.2,3.5,,3.78,203.56,2.21,2.7,3.04,0.2
15/01/2014,13,5.3,96.5,859.0,0.0715,0,3.4,,3.72,206.84,2.18,2.64,2.99,0
15/01/2014,14,5.7,95.2,869.3,0.0703,0,3.4,,3.79,207.21,2.18,2.67,3.04,0
15/01/2014,15,6.0,93.9,875.3,0.0328,0,3.2,,3.45,199.13,2.04,2.42,2.75,0
15/01/2014,16,6.3,90.9,866.8,0.0097,0,3.0,,3.45,198.69,1.99,2.44,2.76,0
15/01/2014,17,6.2,93.0,879.8,-0.0004,0.2,2.8,,3.18,199.76,1.74,2.11,2.41,0.3
15/01/2014,18,6.0,96.1,901.9,0,0.2,2.4,,2.89,192.67,1.58,1.91,2.15,0.3
15/01/2014,19,6.3,95.8,913.1,0.0002,0,2.5,,2.9,193.06,1.7,1.99,2.25,0
15/01/2014,20,6.4,96.1,925.5,-0.0001,0,2.8,,3.4,193.33,1.95,2.36,2.67,0
15/01/2014,21,6.9,94.6,941.2,0.0005,0,3.1,,3.49,195.74,1.96,2.36,2.69,0
15/01/2014,22,7.3,94.6,969.8,0.0002,0,2.8,,3.15,201.85,1.79,2.19,2.49,0
15/01/2014,23,7.8,93.2,985.5,-0.0001,0,3.1,,3.67,192.7,2.1,2.49,2.83,0
16/01/2014,0,8.1,92.7,998.5,0,0,2.6,,3.07,197.34,1.72,2.09,2.39,0
16/01/2014,1,8.6,91.4,1024.0,-0.0001,0,3.0,,3.39,196.94,1.95,2.32,2.65,0
16/01/2014,2,9.0,91.0,1046.9,-0.0002,0,3.8,,4.09,206.18,2.41,2.91,3.27,0
16/01/2014,3,9.2,90.8,1055.2,-0.0002,0,4.1,,4.46,206.1,2.61,3.19,3.57,0
16/01/2014,4,9.3,90.5,1059.1,-0.0004,0,3.2,,3.67,198.15,2.07,2.48,2.84,0
16/01/2014,5,9.3,90.3,1057.0,-0.0005,0,3.1,,3.73,192.12,2.18,2.58,2.91,0
16/01/2014,6,9.3,89.7,1048.2,-0.0006,0,2.8,,3.36,187.27,2.01,2.34,2.62,0
16/01/2014,7,9.3,88.8,1042.7,-0.001,0,2.8,,3.2,192.7,1.83,2.18,2.49,0
16/01/2014,8,9.3,89.6,1048.7,0.0002,0,2.5,,2.98,200.11,1.65,1.99,2.27,0
16/01/2014,9,9.3,89.3,1049.3,0.032,0,2.6,,3.32,187.54,1.91,2.25,2.57,0
16/01/2014,10,9.8,85.5,1034.9,0.0955,0,2.3,,2.89,186.41,1.68,1.93,2.18,0
16/01/2014,11,9.7,85.3,1027.5,0.0362,0,2.4,,2.83,174.5,1.61,1.91,2.14,0.1
16/01/2014,12,9.2,92.8,1078.6,0.0406,0.2,1.8,,2.02,166.36,1.03,1.24,1.37,0.6
16/01/2014,13,9.0,95.8,1100.3,0.0305,0.2,2.1,,2.6,185.68,1.39,1.67,1.89,0.6
16/01/2014,14,8.7,94.2,1058.6,0.055,0.4,2.5,,2.78,222.13,1.42,1.74,2.01,0.5
16/01/2014,15,8.2,91.3,995.8,0.0351,0,2.3,,2.68,215.31,1.33,1.66,1.94,0
16/01/2014,16,8.3,88.1,963.8,0.0477,0,1.6,,2.17,191.23,1.07,1.31,1.49,0
16/01/2014,17,7.8,88.0,930.4,-0.0012,0,1.9,,2.55,189.03,1.3,1.54,1.78,0
16/01/2014,18,7.7,89.4,939.5,-0.0029,0,1.7,,2.33,183.8,1.14,1.36,1.6,0
16/01/2014,19,8.1,87.5,945.2,-0.0011,0,2.2,,3.01,185.51,1.68,1.95,2.23,0
16/01/2014,20,8.5,85.6,950.2,-0.0011,0,2.1,,2.86,188.77,1.67,1.97,2.21,0.1
16/01/2014,21,8.5,86.5,958.5,-0.0017,0,2.2,,2.66,178.95,1.46,1.7,1.94,0
16/01/2014,22,8.7,84.9,954.6,-0.0025,0,2.9,,3.4,191.05,1.93,2.26,2.57,0
16/01/2014,23,8.5,84.4,935.0,-0.0028,0,3.2,,3.55,196.41,1.92,2.37,2.7,0
17/01/2014,0,8.5,82.4,916.6,-0.002,0,3.4,,3.83,196.46,2.2,2.62,2.99,0
17/01/2014,1,8.7,81.4,918.9,-0.0024,0,3.4,,3.83,196.1,2.28,2.7,3.06,0
17/01/2014,2,8.6,81.3,908.1,-0.0027,0,3.4,,3.9,191.87,2.25,2.69,3.04,0
17/01/2014,3,8.5,80.5,891.8,-0.0029,0,3.2,,3.72,197.51,2.17,2.56,2.92,0
17/01/2014,4,8.3,80.3,879.9,-0.003,0,3.2,,3.66,197.47,2.09,2.5,2.84,0
17/01/2014,5,8.1,79.8,861.9,-0.0026,0,3.1,,3.42,199.12,2,2.42,2.71,0
17/01/2014,6,8.3,80.0,875.5,-0.0011,0,3.0,,3.53,193.72,2.01,2.44,2.75,0
17/01/2014,7,8.4,79.9,881.5,-0.0006,0,3.1,,3.7,195.62,2.15,2.51,2.86,0
17/01/2014,8,8.4,79.6,878.8,0.0009,0,3.6,,3.91,197.1,2.32,2.74,3.09,0
17/01/2014,9,8.4,79.0,870.6,0.017,0,3.7,,4.13,199.29,2.42,2.86,3.25,0
17/01/2014,10,8.7,77.9,874.1,0.1352,0,3.9,,4.23,205.08,2.55,3.01,3.39,0
17/01/2014,11,8.9,77.4,882.6,0.123,0,4.5,,4.69,210.3,2.75,3.32,3.75,0
17/01/2014,12,9.6,74.5,888.4,0.2003,0,3.9,,4.26,205.89,2.48,3.03,3.43,0
17/01/2014,13,10.2,70.8,880.1,0.1537,0,4.1,,4.38,207.73,2.53,3.08,3.51,0
17/01/2014,14,10.2,69.9,870.2,0.098,0,4.1,,4.31,210.08,2.48,3.06,3.45,0
17/01/2014,15,9.3,80.0,938.8,0.0293,0,2.6,,3.01,205.41,1.65,2.02,2.29,0.3
17/01/2014,16,9.1,83.3,960.5,0.0089,0,1.7,,2.11,185.94,1.05,1.27,1.46,0.3
17/01/2014,17,9.4,78.8,931.6,0.0014,0.2,2.6,,3.12,182.8,1.81,2.11,2.37,0.4
17/01/2014,18,9.1,82.6,957.8,0.0006,0.2,2.5,,3.14,181.93,1.77,2.09,2.39,0.2
17/01/2014,19,9.6,77.3,924.5,0.0022,0,3.3,,3.79,195.99,2.21,2.59,2.94,0
17/01/2014,20,9.2,80.9,941.7,-0.0005,0,3.4,,3.78,205.03,2.14,2.63,2.99,0.3
17/01/2014,21,9.5,77.3,917.5,-0.0016,0,3.4,,3.77,206.45,2.12,2.58,2.92,0
17/01/2014,22,9.5,76.0,902.9,-0.0012,0,2.5,,2.79,206.83,1.48,1.84,2.08,0
17/01/2014,23,9.5,73.2,872.2,-0.0011,0,2.1,,2.47,199.04,1.24,1.5,1.75,0
18/01/2014,0,9.8,69.1,836.8,-0.001,0,2.2,,2.62,198.1,1.35,1.66,1.91,0
18/01/2014,1,9.5,69.2,820.8,-0.0018,0,1.9,,2.6,188.87,1.36,1.63,1.86,0
18/01/2014,2,8.5,71.5,794.5,-0.0026,0,1.5,,2.04,186.16,0.97,1.16,1.35,0
18/01/2014,3,7.9,76.0,806.8,-0.0019,0,0.5,,0.85,163.76,0.25,0.33,0.32,0
18/01/2014,4,7.2,80.9,818.9,-0.0007,0,0.6,,0.79,121.8,0.26,0.33,0.34,0
18/01/2014,5,6.8,83.9,826.1,-0.0011,0,0.6,,0.83,119.97,0.25,0.38,0.43,0
18/01/2014,6,6.5,83.3,804.1,-0.0017,0,0.6,,0.75,145.44,0.16,0.25,0.26,0
18/01/2014,7,6.1,85.3,800.8,-0.0012,0,0.6,,0.79,135.75,0.17,0.27,0.29,0
18/01/2014,8,5.9,86.5,800.6,0.0025,0,0.7,,0.93,136.19,0.19,0.32,0.4,0
18/01/2014,9,6.4,83.8,806.6,0.0464,0,1.2,,1.55,144.42,0.66,0.83,0.96,0
18/01/2014,10,7.4,79.4,815.4,0.1478,0,2.0,,2.26,146.57,1.16,1.39,1.6,0
18/01/2014,11,8.1,76.5,827.4,0.1582,0,1.8,,2.07,149.59,1.02,1.25,1.42,0
18/01/2014,12,9.6,70.3,842.8,0.249,0,2.2,,2.58,158.9,1.45,1.69,1.88,0
18/01/2014,13,10.2,68.2,846.5,0.1696,0,2.0,,2.43,158.36,1.22,1.49,1.74,0
18/01/2014,14,10.4,69.0,868.9,0.1455,0,2.1,,2.24,124.02,1.25,1.49,1.67,0
18/01/2014,15,10.7,69.0,887.9,0.1143,0,1.8,,1.91,127.44,1.07,1.28,1.41,0
18/01/2014,16,10.4,72.1,910.0,0.0379,0,1.2,,1.57,114.91,0.7,0.84,1.01,0
18/01/2014,17,8.7,81.1,909.7,-0.0012,0,0.8,,1.25,115.88,0.12,0.35,0.55,0
18/01/2014,18,8.1,79.9,862.8,-0.0019,0,1.2,,1.64,109.48,0.5,0.72,0.98,0
18/01/2014,19,7.7,78.6,824.1,-0.0025,0,1.4,,1.67,110.49,0.73,0.91,1.07,0
18/01/2014,20,6.9,81.1,806.6,-0.0023,0,1.3,,1.66,104.6,0.53,0.82,1.07,0
18/01/2014,21,6.5,81.7,792.2,-0.0023,0,1.3,,1.68,104.51,0.63,0.85,1.04,0
18/01/2014,22,6.0,83.0,776.7,-0.0018,0,1.3,,1.55,107.49,0.61,0.81,0.97,0
18/01/2014,23,6.0,83.0,775.2,-0.0012,0,1.6,,1.86,112.07,0.87,1.09,1.25,0
19/01/2014,0,6.5,80.5,778.0,-0.001,0,1.6,,1.9,112.91,0.88,1.08,1.3,0
19/01/2014,1,6.8,78.8,779.6,0,0,1.6,,1.8,111.36,0.83,1,1.19,0
19/01/2014,2,7.1,77.8,786.7,-0.0002,0,1.5,,1.64,110.8,0.81,0.96,1.12,0
19/01/2014,3,7.3,78.1,800.6,-0.001,0,1.5,,1.77,106.05,0.83,0.96,1.17,0
19/01/2014,4,7.3,79.4,809.5,-0.0007,0,1.4,,1.71,102.53,0.69,0.85,1.02,0
19/01/2014,5,7.8,75.4,795.8,-0.0001,0,2.0,,2.26,107.96,1.11,1.29,1.53,0
19/01/2014,6,7.8,74.8,792.6,-0.0006,0,2.3,,2.44,105.13,1.29,1.47,1.74,0
19/01/2014,7,7.8,75.8,800.2,-0.0005,0,1.3,,1.46,115.65,0.65,0.79,0.94,0
19/01/2014,8,7.5,77.1,799.5,0.0007,0,1.0,,1.3,104.3,0.47,0.63,0.77,0
19/01/2014,9,7.6,76.7,802.0,0.0443,0,0.9,,1.12,106.64,0.41,0.53,0.63,0
19/01/2014,10,8.5,74.3,823.6,0.0581,0,1.1,,1.5,122.89,0.62,0.8,0.92,0
19/01/2014,11,9.1,73.5,852.4,0.0628,0,1.9,,2.34,189,1.22,1.48,1.68,0
19/01/2014,12,9.7,75.5,909.5,0.1881,0,2.9,,3.16,211.04,1.76,2.14,2.42,0
19/01/2014,13,10.4,76.6,965.9,0.2541,0,2.9,,3.1,218.82,1.8,2.14,2.41,0
19/01/2014,14,10.2,78.6,976.9,0.1497,0,2.1,,2.2,227.4,1.06,1.33,1.53,0
19/01/2014,15,10.1,79.9,986.5,0.0699,0,1.6,,1.93,217.6,0.89,1.12,1.31,0
19/01/2014,16,10.2,80.0,993.4,0.026,0,1.2,,1.65,203.42,0.73,0.94,1.06,0
19/01/2014,17,9.9,81.4,994.1,0.0016,0,0.8,,1.24,206.63,0.32,0.5,0.56,0
19/01/2014,18,9.4,84.5,996.3,-0.0006,0,1.0,,1.16,241.17,0.23,0.47,0.59,0
19/01/2014,19,9.0,85.1,976.4,-0.0006,0,0.5,,0.79,236.87,0.08,0.23,0.15,0
19/01/2014,20,8.6,86.2,965.9,-0.0004,0,0.4,,0.62,236.47,0.01,0.08,0.06,0
19/01/2014,21,8.5,86.8,961.5,-0.0005,0,0.2,,0.55,181.5,0.04,0.1,0,0
19/01/2014,22,7.9,90.2,962.7,-0.0006,0,0.4,,0.72,209.65,0.12,0.22,0.02,0
19/01/2014,23,7.7,91.3,961.3,-0.0005,0,0.3,,0.63,214.34,0.09,0.19,0.04,0
20/01/2014,0,7.5,90.1,931.4,-0.0004,0,0.7,,0.81,265.99,0.08,0.33,0.18,0
20/01/2014,1,7.3,90.2,924.8,-0.0009,0,0.6,,0.76,261.32,0.07,0.26,0.27,0
20/01/2014,2,7.2,92.7,943.9,-0.0008,0,1.2,,1.25,314.72,0.56,0.96,1.14,0.2
20/01/2014,3,6.9,96.0,954.6,-0.0005,0.2,1.3,,1.31,303.75,0.6,0.98,1.16,0.1
20/01/2014,4,6.7,97.1,955.6,-0.0004,0.2,1.2,,1.17,288.53,0.46,0.81,0.97,0.1
20/01/2014,5,6.5,98.4,952.7,-0.0003,0.2,1.0,,0.99,293.71,0.36,0.66,0.85,0.2
20/01/2014,6,6.4,98.8,948.8,-0.0002,0.8,1.2,,1.15,292.37,0.5,0.82,1.02,0.6
20/01/2014,7,6.2,99.3,938.0,-0.0002,0.8,1.3,,1.33,250.27,0.38,0.63,0.83,0.8
20/01/2014,8,6.1,99.8,940.5,0.0006,1,1.6,,1.48,268.87,0.38,0.91,1.14,1
20/01/2014,9,6.3,99.8,955.3,0.0113,0.6,2.1,,1.93,278.69,0.54,1.32,1.58,0.5
20/01/2014,10,6.7,99.6,977.4,0.034,0.4,2.1,,2,308.66,1.1,1.66,1.89,0.1
20/01/2014,11,7.0,99.3,993.8,0.0434,0,2.1,,1.98,319.49,1.19,1.67,1.92,0
20/01/2014,12,7.1,98.8,999.0,0.0278,0,2.4,,2.37,322.34,1.38,1.99,2.27,0
20/01/2014,13,7.3,98.6,1007.2,0.0358,0,2.0,,1.83,332.87,1.21,1.67,1.87,0
20/01/2014,14,7.4,98.3,1010.4,0.0189,0.2,2.2,,2.24,306.96,1.21,1.8,2.08,0.4
20/01/2014,15,7.1,98.8,996.3,0.0098,3.6,2.5,,2.26,299.32,1.19,1.75,2.02,4.1
20/01/2014,16,6.6,98.9,961.5,0.0061,3.6,3.3,,2.95,283.55,1.46,2.13,2.5,2.7
20/01/2014,17,6.1,97.4,918.9,0.0007,2.8,4.0,,3.65,291.75,1.88,2.7,3.16,2
20/01/2014,18,5.9,95.4,886.5,0.0004,2.2,3.8,,3.34,288.93,1.76,2.55,2.94,0.9
20/01/2014,19,5.9,97.2,900.0,0.0001,0.8,2.9,,2.73,284.05,1.36,1.99,2.33,0.6
20/01/2014,20,6.1,97.0,911.8,0.0001,0.2,2.8,,2.52,291.34,1.2,1.86,2.17,0.3
20/01/2014,21,6.0,98.2,915.6,0,1,2.1,,2.11,302.3,1.14,1.67,1.93,0.8
20/01/2014,22,5.7,97.1,892.1,0,0.6,2.2,,2.18,315.78,1.29,1.82,2.07,0.3
20/01/2014,23,5.1,96.1,846.5,-0.0003,0,2.0,,1.83,340.81,1.12,1.53,1.78,0
21/01/2014,0,4.5,97.3,819.4,-0.0007,0,1.2,,1.2,287.28,0.42,0.76,0.97,0
21/01/2014,1,4.3,97.8,810.4,-0.0004,0,1.0,,1.03,257.09,0.19,0.47,0.62,0
21/01/2014,2,4.4,96.5,807.9,0,0,0.6,,0.82,243.51,0.07,0.25,0.32,0
21/01/2014,3,4.6,97.2,825.5,0.0001,0,0.3,,0.71,215.5,0.04,0.14,0,0
21/01/2014,4,4.8,98.3,842.7,0,0,0.3,,0.75,214.2,0.05,0.11,0.07,0
21/01/2014,5,4.7,98.8,842.0,-0.0002,0.4,0.0,,0.42,205.58,0,0.01,0,0.1
21/01/2014,6,4.7,99.1,847.3,0,0,0.4,,0.79,199.66,0.06,0.16,0.01,0
21/01/2014,7,4.9,99.5,863.0,0,0,0.4,,0.83,219.97,0.03,0.17,0,0
21/01/2014,8,5.0,99.7,872.1,0.0022,0,1.0,,1.42,219.91,0.06,0.43,0.41,0
21/01/2014,9,5.1,99.1,872.5,0.0256,0,1.2,,1.62,217.44,0.05,0.19,0.86,0
21/01/2014,10,5.5,98.8,895.2,0.0552,0,1.0,,1.34,225.66,0.06,0.08,0.67,0
21/01/2014,11,6.0,97.9,912.6,0.0779,0,1.4,,1.65,226.25,0.22,0.26,0.97,0
21/01/2014,12,6.3,95.5,914.6,0.1435,0,2.2,,2.09,243.96,0.56,0.63,1.34,0
21/01/2014,13,6.3,94.0,898.1,0.0754,0,2.5,,2.32,247.2,0.63,0.83,1.59,0
21/01/2014,14,6.3,90.7,864.7,0.0783,0,2.3,,2.32,236.57,0.81,0.89,1.46,0
21/01/2014,15,5.8,90.7,833.9,0.0414,0,2.3,,2.18,242.68,0.57,0.63,1.37,0
