Uccle
 50.8          4.35          105           1            Azimuth = 0   Elevation = 90

 m; dy; h; Ta; RH;G_Gh; FF; DD;RR;G_Gk;N
 8; 236; 6;17.0;92;0;1.7;54;0.0;0;7
 8; 236; 7;17.2;89;19;1.2;22;0.0;10;8
 8; 236; 8;17.6;90;58;2.7;56;0.1;30;8
 8; 236; 9;18.1;86;104;2.2;66;0.0;55;8
 8; 236; 10;18.6;86;136;2.7;77;0.0;73;8
 8; 236; 11;19.0;80;167;1.3;51;0.0;91;8
 8; 236; 12;19.4;89;200;0.8;70;0.2;113;8
 8; 236; 13;19.6;91;220;1.3;157;1.2;124;8
 8; 236; 14;20.0;89;216;0.7;226;0.5;123;8
 8; 236; 15;20.3;88;191;1.0;285;0.0;107;8
 8; 236; 16;20.2;88;156;1.3;270;0.8;85;8
 8; 236; 17;20.3;88;118;1.5;267;0.0;63;8
 8; 236; 18;20.1;87;79;2.0;269;0.0;41;8
 8; 236; 19;19.8;85;38;1.9;286;0.2;20;8
 8; 236; 20;19.1;89;2;2.5;250;1.9;1;8
 8; 236; 21;18.3;95;0;2.7;268;4.7;0;8
 8; 236; 22;18.8;92;0;2.5;195;0.4;0;8
 8; 236; 23;18.6;93;0;3.0;175;0.1;0;8
 8; 236; 24;18.3;95;0;3.2;271;0.0;0;8
 8; 237; 1;17.9;97;0;3.2;191;0.0;0;8
 8; 237; 2;17.7;98;0;0.6;42;0.0;0;8
 8; 237; 3;17.5;98;0;0.7;73;0.0;0;8
 8; 237; 4;17.4;98;0;0.7;34;0.0;0;8
 8; 237; 5;17.3;98;0;0.7;66;0.0;0;8
 8; 237; 6;17.4;98;0;0.8;16;0.0;0;8
 8; 237; 7;17.5;95;6;0.7;47;0.0;3;8
 8; 237; 8;17.6;95;17;0.2;162;0.0;9;8
 8; 237; 9;18.0;86;58;0.5;48;0.0;30;8
 8; 237; 10;19.2;79;266;0.1;71;0.0;166;8
 8; 237; 11;20.4;70;334;0.4;47;0.0;222;8
 8; 237; 12;20.7;64;188;0.3;167;0.0;106;8
 8; 237; 13;21.3;64;316;0.2;196;0.0;191;8
 8; 237; 14;22.2;58;434;0.2;123;0.0;311;8
 8; 237; 15;23.4;52;644;0.4;41;0.0;566;4
 8; 237; 16;24.4;49;658;0.4;66;0.0;561;0
 8; 237; 17;24.9;46;503;0.4;26;0.0;373;0
 8; 237; 18;25.1;46;327;0.7;23;0.0;170;0
 8; 237; 19;24.7;50;151;2.5;71;0.0;50;3
 8; 237; 20;24.0;52;24;1.0;339;0.0;13;3
 8; 237; 21;23.0;61;0;2.2;341;0.0;0;4
 8; 237; 22;22.1;65;0;1.0;340;0.0;0;4
 8; 237; 23;21.1;65;0;1.5;346;0.0;0;5
 8; 237; 24;20.2;70;0;0.8;24;0.0;0;5
 8; 238; 1;19.1;77;0;0.4;355;0.0;0;5
 8; 238; 2;17.9;82;0;1.3;53;0.0;0;6
 8; 238; 3;17.2;83;0;0.9;24;0.0;0;6
 8; 238; 4;16.6;88;0;1.0;50;0.0;0;6
 8; 238; 5;16.1;87;0;1.2;106;0.0;0;7
 8; 238; 6;16.0;80;0;1.3;352;0.0;0;7
 8; 238; 7;16.3;78;37;1.2;335;0.0;18;8
 8; 238; 8;16.7;74;114;1.3;55;0.0;56;8
 8; 238; 9;17.3;74;208;2.7;52;0.0;121;8
 8; 238; 10;17.8;81;284;1.5;93;0.7;181;8
 8; 238; 11;18.5;81;347;1.3;45;0.1;234;8
 8; 238; 12;18.9;72;368;1.9;161;0.0;252;8
 8; 238; 13;19.2;73;397;2.7;63;0.0;278;8
 8; 238; 14;19.5;73;383;2.7;61;0.0;265;8
 8; 238; 15;19.6;73;335;2.9;223;0.0;204;8
 8; 238; 16;19.5;72;250;3.5;221;0.0;145;8
 8; 238; 17;19.2;72;184;1.7;247;0.0;101;8
 8; 238; 18;18.8;73;109;1.9;266;0.0;57;8
 8; 238; 19;18.4;72;44;1.7;275;0.0;23;8
 8; 238; 20;17.8;75;2;3.0;269;0.0;1;7
 8; 238; 21;17.3;79;0;4.0;258;0.0;0;7
 8; 238; 22;16.7;79;0;3.2;251;0.0;0;6
 8; 238; 23;16.1;85;0;2.2;268;0.0;0;6
 8; 238; 24;15.5;90;0;3.0;289;0.0;0;5
 8; 239; 1;15.4;87;0;3.0;279;0.0;0;5
 8; 239; 2;15.3;90;0;3.7;276;0.0;0;4
 8; 239; 3;15.2;89;0;5.0;295;0.0;0;4
 8; 239; 4;15.1;85;0;6.7;264;0.0;0;3
 8; 239; 5;15.1;85;0;5.0;197;0.0;0;3
 8; 239; 6;15.0;88;0;5.8;50;0.0;0;2
 8; 239; 7;15.8;90;60;5.6;32;0.0;25;1
 8; 239; 8;17.0;84;181;4.2;99;0.0;71;1
 8; 239; 9;18.6;82;331;4.2;60;0.0;232;0
 8; 239; 10;20.3;71;480;3.2;46;0.0;401;1
 8; 239; 11;21.7;64;542;3.0;54;0.0;476;4
 8; 239; 12;22.9;58;620;4.8;73;0.0;570;4
 8; 239; 13;24.1;55;692;4.2;30;0.0;647;3
 8; 239; 14;24.8;52;616;4.0;190;0.0;561;5
 8; 239; 15;25.2;54;581;5.0;166;0.0;524;4
 8; 239; 16;25.5;54;514;4.8;264;0.0;449;2
 8; 239; 17;25.4;55;406;5.0;269;0.0;316;0
 8; 239; 18;24.8;56;244;5.3;244;0.0;138;2
 8; 239; 19;23.8;60;104;5.3;166;0.0;42;6
 8; 239; 20;22.7;64;3;4.5;164;0.0;2;6
 8; 239; 21;22.2;73;0;7.0;42;0.0;0;6
 8; 239; 22;21.7;73;0;5.8;113;0.0;0;6
 8; 239; 23;21.2;77;0;6.7;165;0.0;0;7
 8; 239; 24;20.6;81;0;5.8;175;0.0;0;7
 8; 240; 1;20.2;81;0;6.3;272;0.0;0;7
 8; 240; 2;19.8;82;0;4.8;236;0.0;0;7
 8; 240; 3;19.6;86;0;5.0;269;0.0;0;7
 8; 240; 4;19.3;88;0;5.6;260;0.0;0;7
 8; 240; 5;19.1;93;0;5.6;288;0.4;0;8
 8; 240; 6;19.0;96;0;4.5;173;0.8;0;8
 8; 240; 7;18.9;98;6;3.7;177;1.5;4;8
 8; 240; 8;19.3;95;26;2.5;303;0.0;14;8
 8; 240; 9;19.3;93;46;2.5;151;0.2;24;8
 8; 240; 10;19.3;95;60;2.7;193;1.0;31;8
 8; 240; 11;19.4;90;77;3.7;316;0.7;40;8
 8; 240; 12;19.6;89;92;3.0;260;0.2;49;8
 8; 240; 13;19.7;90;98;1.7;262;0.1;52;8
 8; 240; 14;19.8;86;97;1.7;262;0.1;52;8
 8; 240; 15;19.7;87;81;1.9;256;0.1;43;8
 8; 240; 16;19.1;94;73;1.2;299;3.1;38;8
 8; 240; 17;19.4;93;54;1.0;273;1.8;28;8
 8; 240; 18;19.4;90;34;1.7;262;1.2;18;8
 8; 240; 19;17.6;98;16;1.0;183;9.6;9;8
 8; 240; 20;18.5;90;1;2.0;32;4.6;1;8
 8; 240; 21;19.0;83;0;3.2;159;0.3;0;7
 8; 240; 22;18.6;82;0;3.5;131;0.5;0;7
 8; 240; 23;17.9;85;0;1.5;95;2.3;0;7
 8; 240; 24;18.0;81;0;1.5;162;0.4;0;7
 8; 241; 1;17.0;89;0;2.7;185;0.0;0;6
 8; 241; 2;15.8;87;0;2.5;178;0.0;0;6
 8; 241; 3;15.2;91;0;1.5;270;0.0;0;6
